1532708583.04816,742.226868,1531.412476,-0.854073,-0.658621,-0.005713,-0.015856
1532708583.0979,742.16272,1531.275879,-0.851656,-0.670101,-0.007006,-0.01884
1532708583.14824,743.923157,1530.268555,-0.391221,-0.651265,-0.032029,-0.025742
1532708583.19799,744.002625,1530.191162,-0.388697,-0.658803,-0.032009,-0.023183
1532708583.24775,744.171814,1530.045532,-0.343969,-0.665105,-0.037173,-0.024055
1532708583.29808,744.262024,1529.985596,-0.382393,-0.671201,-0.035344,-0.02324
1532708583.34787,744.408081,1529.7677,-0.411783,-0.680392,-0.034299,-0.021077
1532708583.39817,744.491638,1529.693604,-0.452107,-0.686827,-0.032325,-0.017796
1532708583.44792,744.695862,1529.530273,-0.413568,-0.6888,-0.036663,-0.022448
1532708583.50034,744.739319,1529.448486,-0.702907,-0.695136,-0.023726,-0.017922
