1532708583.04816,743.688354,1530.554077,-0.411936,-0.633996,-0.029818,-0.024987
1532708583.0979,743.788269,1530.37439,-0.553569,-0.644888,-0.021392,-0.026736
1532708583.14824,743.923645,1530.267944,-0.39106,-0.651264,-0.032034,-0.025749
1532708583.19799,744.002502,1530.19165,-0.388707,-0.658808,-0.03201,-0.02318
1532708583.24775,744.171082,1530.045532,-0.344347,-0.665128,-0.037131,-0.024045
1532708583.29808,744.264282,1529.984131,-0.380115,-0.671236,-0.03552,-0.023195
1532708583.34787,744.40802,1529.766357,-0.41183,-0.68039,-0.034301,-0.021077
1532708583.39817,744.490112,1529.692505,-0.452147,-0.6869,-0.03233,-0.017797
1532708583.44792,744.698181,1529.526733,-0.411557,-0.6888,-0.036723,-0.02251
1532708583.50034,744.739075,1529.451416,-0.705633,-0.69519,-0.023535,-0.017838
