1532708583.048155,743.688232,1530.555420,-0.411753,-0.633983,-0.029822,-0.024994
1532708583.097898,743.787292,1530.375000,-0.553717,-0.644915,-0.021391,-0.026731
1532708583.148241,743.923462,1530.266846,-0.391713,-0.651294,-0.032030,-0.025716
1532708583.197988,744.002686,1530.193115,-0.388621,-0.658794,-0.032013,-0.023182
1532708583.247750,744.171875,1530.045776,-0.343981,-0.665103,-0.037169,-0.024055
1532708583.298082,744.262512,1529.986328,-0.383754,-0.671207,-0.035313,-0.023256
1532708583.347873,744.407898,1529.766724,-0.411717,-0.680400,-0.034305,-0.021081
1532708583.398166,744.491699,1529.693359,-0.452326,-0.686845,-0.032321,-0.017787
1532708583.447917,744.696655,1529.528687,-0.413088,-0.688822,-0.036682,-0.022447
1532708583.500343,744.740540,1529.446045,-0.700929,-0.695128,-0.023987,-0.017969
1532708583.548022,744.803650,1529.282227,-0.820435,-0.702368,-0.022537,-0.014009
1532708583.597872,744.867126,1529.233032,-0.873236,-0.704542,-0.019554,-0.012449
1532708583.647559,744.854797,1529.072021,-1.139264,-0.711598,-0.000689,-0.013175
1532708583.697862,744.911682,1528.934082,-1.043734,-0.715128,-0.003793,-0.018579
1532708583.747638,744.981873,1528.872925,-0.961272,-0.716921,0.001841,-0.023898
1532708583.797947,745.170166,1528.744751,-0.884103,-0.720207,-0.002873,-0.025513
1532708583.847711,745.346741,1528.607056,-0.809748,-0.721106,-0.004880,-0.033486
1532708583.898055,745.629272,1528.451050,-0.601126,-0.720287,-0.018132,-0.042637
1532708583.947837,745.803040,1528.300781,-0.346373,-0.719214,-0.028300,-0.057116
1532708583.997566,745.836243,1528.218140,-0.465173,-0.723857,-0.021620,-0.056780
1532708584.047893,745.966064,1528.151489,-0.623644,-0.726292,-0.013264,-0.041830
1532708584.097659,746.070190,1528.065063,-0.637016,-0.729857,-0.013228,-0.045679
1532708584.147978,746.215210,1527.906250,-0.461063,-0.732431,-0.011400,-0.051890
1532708584.197734,746.221130,1527.765259,-0.593788,-0.737565,-0.008704,-0.050952
1532708584.248061,746.365845,1527.556396,-0.367082,-0.738296,-0.019550,-0.064376
1532708584.297827,746.528564,1527.374512,-0.185464,-0.743258,-0.025166,-0.069662
1532708584.348143,746.665405,1527.267212,-0.203382,-0.744192,-0.022901,-0.067461
1532708584.397911,746.858765,1527.048340,0.044437,-0.745602,-0.034196,-0.083180
1532708584.447676,747.026367,1526.917603,0.094919,-0.747421,-0.033746,-0.084953
1532708584.497996,747.212158,1526.756226,0.029090,-0.750952,-0.036005,-0.081750
1532708584.547758,747.426453,1526.561890,-0.023096,-0.754118,-0.037075,-0.078101
1532708584.598800,747.648560,1526.496338,-0.509911,-0.756887,-0.043283,-0.047293
1532708584.647882,747.744324,1526.297852,-0.389272,-0.755955,-0.040987,-0.055414
1532708584.698166,747.932617,1526.171387,-0.129283,-0.759673,-0.038795,-0.063891
1532708584.751913,748.016541,1526.076294,-0.100131,-0.758481,-0.039722,-0.067046
1532708584.798271,748.198486,1525.894531,-0.439777,-0.757678,-0.045501,-0.050172
1532708584.848018,748.296936,1525.499390,-0.589919,-0.751083,-0.062199,-0.059919
1532708584.897787,748.391235,1525.130127,-0.676776,-0.739687,-0.062161,-0.054090
1532708584.948114,748.437683,1525.124634,-0.608842,-0.740983,-0.062333,-0.054633
1532708584.997881,748.508606,1524.860474,-0.516982,-0.738533,-0.061557,-0.059142
1532708585.050877,748.719482,1524.595337,-0.648914,-0.734087,-0.062494,-0.049985
1532708585.098121,748.966187,1524.370605,-0.866397,-0.734019,-0.065694,-0.037725
1532708585.149319,749.149109,1524.325073,-1.109977,-0.738611,-0.069912,-0.022656
1532708585.198057,749.287415,1524.184082,-0.639104,-0.739098,-0.067368,-0.053896
1532708585.247876,749.406677,1523.974487,-0.745758,-0.737121,-0.071080,-0.049429
1532708585.298270,749.494751,1523.771118,-0.706556,-0.733551,-0.072092,-0.050900
1532708585.347894,749.620056,1523.718506,-0.616948,-0.736227,-0.068388,-0.051758
1532708585.398227,749.761963,1523.542358,-0.738932,-0.733858,-0.064600,-0.045919
1532708585.448000,749.939819,1523.590576,-0.683045,-0.742498,-0.067456,-0.050757
1532708585.498308,750.059448,1523.310913,-0.782084,-0.736644,-0.065471,-0.046034
1532708585.548065,750.219177,1523.231445,-0.785387,-0.742692,-0.066696,-0.045716
1532708585.598460,750.331421,1523.374634,-0.788799,-0.756487,-0.067779,-0.045566
1532708585.648150,750.438477,1523.127075,-0.668792,-0.752444,-0.076344,-0.054053
1532708585.698497,750.574219,1522.631592,-0.720260,-0.730180,-0.075613,-0.051098
1532708585.748254,750.704712,1522.432373,-1.245450,-0.723904,-0.080395,-0.016387
1532708585.799870,750.796814,1522.071045,-1.165480,-0.713327,-0.078825,-0.020357
1532708585.848322,750.948792,1522.390625,-0.845767,-0.733585,-0.075187,-0.037607
1532708585.898657,751.084473,1522.473755,-1.067750,-0.741257,-0.080241,-0.021579
1532708585.950382,751.210327,1522.325195,-1.322428,-0.737553,-0.083972,-0.002045
1532708585.998205,751.463745,1521.890503,-1.525113,-0.724142,-0.094691,0.008189
1532708586.048547,751.544250,1521.861206,-1.461288,-0.726064,-0.090623,0.006075
1532708586.098271,751.662659,1521.770996,-1.304983,-0.725488,-0.088226,-0.001329
1532708586.148598,751.783142,1521.793091,-1.159077,-0.730722,-0.084369,-0.005965
1532708586.198362,751.806702,1521.864258,-1.237682,-0.741870,-0.089366,-0.002782
1532708586.248688,751.908508,1521.771362,-1.262412,-0.740312,-0.088780,-0.003376
1532708586.298449,751.982422,1521.874512,-1.146845,-0.748357,-0.088306,-0.008490
1532708586.348765,752.072876,1521.893799,-1.134625,-0.753110,-0.089583,-0.009767
1532708586.398535,752.159058,1521.802979,-0.928310,-0.756723,-0.091217,-0.023702
1532708586.448324,752.234375,1521.855713,-0.854497,-0.759759,-0.087953,-0.027586
1532708586.498617,752.352295,1521.848755,-0.884592,-0.762179,-0.088963,-0.025829
1532708586.548421,752.479919,1521.835083,-0.732828,-0.764969,-0.081884,-0.025921
1532708586.598706,752.540771,1521.666382,-0.701962,-0.762228,-0.080832,-0.028559
1532708586.652106,752.629578,1521.598755,-0.660671,-0.762002,-0.078436,-0.030346
1532708586.698823,752.716797,1521.443970,-0.652516,-0.760319,-0.077834,-0.032759
1532708586.748568,752.802063,1521.318848,-0.667312,-0.758205,-0.078817,-0.032289
1532708586.798892,752.985535,1521.209229,-1.091786,-0.756480,-0.087523,-0.014432
1532708586.851936,752.986206,1521.174194,-1.007743,-0.756324,-0.081825,-0.020839
1532708586.898414,753.130554,1521.046753,-1.061754,-0.754525,-0.086379,-0.018850
1532708586.948759,753.198303,1520.960449,-1.066530,-0.753878,-0.085280,-0.020463
1532708586.998900,753.309692,1520.902954,-1.014805,-0.754937,-0.083956,-0.020812
1532708587.048814,753.388367,1520.838135,-1.067239,-0.753981,-0.085332,-0.017535
1532708587.099237,753.484436,1520.746826,-0.988201,-0.753960,-0.083477,-0.019309
1532708587.148453,753.533813,1520.704102,-1.015476,-0.752487,-0.086996,-0.016641
1532708587.198700,753.651978,1520.606812,-0.996336,-0.754121,-0.088300,-0.018128
1532708587.248443,753.687439,1520.557495,-0.834235,-0.754029,-0.081430,-0.023742
1532708587.300027,753.766479,1520.499390,-0.997925,-0.754058,-0.089141,-0.015387
1532708587.348528,753.846069,1520.508423,-0.853574,-0.755823,-0.082463,-0.018164
1532708587.400206,753.911255,1520.500122,-0.899106,-0.758511,-0.082043,-0.016548
1532708587.448610,753.943054,1520.570801,-1.100350,-0.761883,-0.060336,-0.003337
1532708587.498367,754.019165,1520.453369,-1.054965,-0.760896,-0.059760,-0.005907
1532708587.548135,754.001526,1520.289551,-0.962222,-0.755845,-0.062392,-0.016910
1532708587.598468,754.059570,1520.215210,-0.955851,-0.754956,-0.061668,-0.016555
1532708587.648236,754.164551,1520.200928,-0.938748,-0.757027,-0.054421,-0.012147
1532708587.698903,754.222412,1520.102295,-0.940374,-0.754794,-0.055239,-0.012670
1532708587.748324,754.292969,1520.073975,-0.932690,-0.755449,-0.048296,-0.013367
1532708587.798101,754.376343,1520.086304,-0.903239,-0.757728,-0.047404,-0.014703
1532708587.848399,754.414246,1520.078613,-0.882887,-0.756947,-0.045579,-0.013203
1532708587.898176,754.469666,1519.955933,-0.911534,-0.754742,-0.046616,-0.014271
1532708587.947931,754.554749,1519.894653,-0.954159,-0.755446,-0.048767,-0.011600
1532708587.998255,754.593567,1519.862183,-0.915409,-0.754885,-0.048717,-0.013295
1532708588.048039,754.666687,1519.787354,-0.932913,-0.753555,-0.048790,-0.014262
1532708588.098358,754.742310,1519.753784,-0.966145,-0.753816,-0.051166,-0.011153
1532708588.148102,754.799866,1519.717041,-0.997580,-0.753577,-0.051151,-0.009932
1532708588.197891,754.842346,1519.710571,-1.109454,-0.753317,-0.050155,-0.004118
1532708588.248261,754.951904,1519.659058,-1.250746,-0.753476,-0.050413,0.003769
1532708588.298974,754.987854,1519.585083,-1.288846,-0.751053,-0.051552,0.004985
1532708588.347886,755.080383,1519.511719,-1.354619,-0.750284,-0.056723,0.011010
1532708588.398044,755.213196,1519.414673,-1.328969,-0.751938,-0.059411,0.011394
1532708588.455245,755.299988,1519.328003,-1.421844,-0.752063,-0.064831,0.014828
1532708588.498124,755.379089,1519.231812,-1.386320,-0.752135,-0.065818,0.013010
1532708588.548024,755.488892,1519.140625,-1.470139,-0.751359,-0.079302,0.023372
1532708588.597661,755.587402,1519.091553,-1.501161,-0.751712,-0.080647,0.025192
1532708588.647993,755.634766,1519.027100,-1.501787,-0.750402,-0.081152,0.025510
1532708588.697773,755.696533,1518.947876,-1.426169,-0.749393,-0.082693,0.022277
1532708588.747548,755.730530,1518.896240,-1.447941,-0.747199,-0.081019,0.023733
1532708588.797841,755.820618,1518.827148,-1.343442,-0.747876,-0.082036,0.019025
1532708588.847596,755.864319,1518.807373,-1.327926,-0.748909,-0.077370,0.019006
1532708588.897927,755.893433,1518.739380,-1.278305,-0.746925,-0.080427,0.016605
1532708588.947679,755.943237,1518.719116,-1.038141,-0.749065,-0.064783,0.004039
1532708588.998011,755.956726,1518.672363,-1.048445,-0.746976,-0.063271,0.002520
1532708589.047775,756.013855,1518.628784,-1.009647,-0.746710,-0.055070,-0.001226
1532708589.097540,756.042053,1518.557617,-1.008738,-0.744374,-0.055740,-0.000646
1532708589.147866,756.073120,1518.484985,-1.013850,-0.743636,-0.054901,-0.003017
1532708589.197623,756.130554,1518.424927,-1.048877,-0.744942,-0.048899,-0.002119
1532708589.247943,756.199219,1518.373779,-1.074518,-0.744957,-0.051627,0.000865
1532708589.297733,756.266724,1518.331543,-0.970581,-0.745811,-0.045496,-0.004012
1532708589.347477,756.343750,1518.279297,-0.951956,-0.744284,-0.045237,-0.003875
1532708589.397794,756.357910,1518.233521,-0.958800,-0.742934,-0.044768,-0.005301
1532708589.447557,756.380249,1518.190796,-0.950737,-0.741530,-0.045417,-0.004826
1532708589.497880,756.437134,1518.095459,-0.981359,-0.739510,-0.046628,-0.004562
1532708589.547644,756.485107,1518.109253,-0.762018,-0.741678,-0.034314,-0.015189
1532708589.597413,756.493835,1518.082031,-0.758280,-0.738368,-0.034144,-0.016231
1532708589.647729,756.553101,1518.014404,-0.744089,-0.738478,-0.033978,-0.016697
1532708589.697495,756.609802,1517.954346,-0.649238,-0.737140,-0.028043,-0.023495
1532708589.747256,756.646790,1517.894165,-0.636325,-0.736002,-0.025072,-0.025514
1532708589.797589,756.675598,1517.859131,-0.663303,-0.736296,-0.022071,-0.028890
1532708589.847349,756.779358,1517.782593,-0.682094,-0.738008,-0.018599,-0.031867
1532708589.897676,756.783447,1517.755371,-0.738274,-0.734077,-0.006774,-0.043909
1532708589.947446,756.793030,1517.680176,-0.817410,-0.735216,0.001117,-0.057332
1532708589.997200,756.876160,1517.648193,-0.851821,-0.733027,-0.002555,-0.054599
1532708590.047512,756.893005,1517.663330,-0.884084,-0.730690,-0.002713,-0.056408
1532708590.097272,757.043701,1517.634766,-0.752027,-0.733489,-0.004173,-0.042052
1532708590.147042,757.037415,1517.781738,-0.395527,-0.732097,0.003535,-0.014626
1532708590.197366,757.124512,1517.802734,-0.064333,-0.732369,-0.000594,0.016209
1532708590.247121,757.181091,1517.749268,-0.052833,-0.732201,-0.000509,0.016086
1532708590.297444,757.222595,1517.725830,0.031003,-0.731161,0.001707,0.022589
1532708590.347211,757.276306,1517.698608,0.230187,-0.731184,0.002016,0.038749
1532708590.396983,757.342041,1517.684082,0.421524,-0.728634,0.008675,0.057595
1532708590.447299,757.408203,1517.629883,0.412585,-0.728230,0.008174,0.057191
1532708590.497075,757.473450,1517.584473,0.412017,-0.728479,0.007852,0.057300
1532708590.547406,757.505737,1517.546265,0.405986,-0.727880,0.006940,0.056844
1532708590.597150,757.559692,1517.496826,0.397178,-0.726949,0.007296,0.056092
1532708590.646916,757.582336,1517.421021,0.243692,-0.727656,0.010927,0.037170
1532708590.697242,757.600037,1517.383545,0.214730,-0.726470,0.010738,0.035254
1532708590.747003,757.652527,1517.321045,0.138927,-0.726256,0.006370,0.029874
